DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 3,Arrival,Domestic,176694
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 3,Arrival,International,15291
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 3,Departure,Domestic,181942
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 3,Departure,International,59819
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 4,Arrival,Domestic,396418
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 4,Arrival,International,18179
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 4,Departure,Domestic,398846
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 4,Departure,International,44911
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 5,Arrival,Domestic,225871
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 5,Arrival,International,15391
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 5,Departure,Domestic,227316
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 5,Departure,International,22397
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 6,Arrival,Domestic,289901
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 6,Arrival,International,2644
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 6,Departure,Domestic,282783
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 6,Departure,International,5385
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 7,Arrival,Domestic,252902
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 7,Arrival,International,26666
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 7,Departure,Domestic,275962
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 7,Departure,International,30232
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 8,Arrival,Domestic,165704
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 8,Arrival,International,3765
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 8,Departure,Domestic,166571
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Terminal 8,Departure,International,8913
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,6663
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,435636
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,7948
05/01/2014 12:00:00 AM,06/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,International,364097
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Misc. Terminal,Arrival,Domestic,239
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Misc. Terminal,Departure,Domestic,412
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 1,Arrival,Domestic,405635
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 1,Departure,Domestic,403081
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 2,Arrival,Domestic,28249
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 2,Arrival,International,209013
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 2,Departure,Domestic,29820
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 2,Departure,International,211465
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 3,Arrival,Domestic,186832
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 3,Arrival,International,19743
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 3,Departure,Domestic,187429
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 3,Departure,International,64054
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 4,Arrival,Domestic,419766
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 4,Arrival,International,19459
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 4,Departure,Domestic,411470
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 4,Departure,International,43492
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 5,Arrival,Domestic,279427
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 5,Arrival,International,12890
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 5,Departure,Domestic,268896
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 5,Departure,International,22809
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 6,Arrival,Domestic,317445
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 6,Arrival,International,2014
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 6,Departure,Domestic,310019
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 6,Departure,International,8619
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 7,Arrival,Domestic,267907
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 7,Arrival,International,27987
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 7,Departure,Domestic,272709
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 7,Departure,International,31085
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 8,Arrival,Domestic,176118
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 8,Arrival,International,3813
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 8,Departure,Domestic,172680
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Terminal 8,Departure,International,9875
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,1343
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,491300
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,4397
05/01/2014 12:00:00 AM,07/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,International,371369
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Misc. Terminal,Arrival,Domestic,221
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Misc. Terminal,Arrival,International,13
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Misc. Terminal,Departure,Domestic,2
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 1,Arrival,Domestic,394292
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 1,Departure,Domestic,405415
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 2,Arrival,Domestic,29820
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 2,Arrival,International,212416
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 2,Departure,Domestic,29146
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 2,Departure,International,219662
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 3,Arrival,Domestic,190601
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 3,Arrival,International,20458
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 3,Departure,Domestic,189788
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 3,Departure,International,61693
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 4,Arrival,Domestic,409850
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 4,Arrival,International,19846
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 4,Departure,Domestic,412777
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 4,Departure,International,40501
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 5,Arrival,Domestic,266090
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 5,Arrival,International,17336
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 5,Departure,Domestic,261580
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 5,Departure,International,22421
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 6,Arrival,Domestic,308222
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 6,Arrival,International,2772
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 6,Departure,Domestic,304380
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 6,Departure,International,8033
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 7,Arrival,Domestic,269570
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 7,Arrival,International,28818
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 7,Departure,Domestic,286987
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 7,Departure,International,30087
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 8,Arrival,Domestic,166986
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 8,Arrival,International,3854
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 8,Departure,Domestic,170990
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Terminal 8,Departure,International,10087
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,230
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,478074
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,5012
05/01/2014 12:00:00 AM,08/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,International,339816
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Misc. Terminal,Arrival,Domestic,130
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Misc. Terminal,Arrival,International,9
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Misc. Terminal,Departure,Domestic,120
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 1,Arrival,Domestic,346148
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 1,Departure,Domestic,342643
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 2,Arrival,Domestic,20984
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 2,Arrival,International,187201
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 2,Departure,Domestic,19860
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 2,Departure,International,195687
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 3,Arrival,Domestic,159848
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 3,Arrival,International,17783
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 3,Departure,Domestic,156285
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 3,Departure,International,55887
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 4,Arrival,Domestic,355567
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 4,Arrival,International,16509
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 4,Departure,Domestic,348656
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 4,Departure,International,37248
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 5,Arrival,Domestic,224902
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 5,Arrival,International,15450
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 5,Departure,Domestic,221697
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 5,Departure,International,16400
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 6,Arrival,Domestic,248083
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 6,Arrival,International,2458
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 6,Departure,Domestic,233242
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 6,Departure,International,6152
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 7,Arrival,Domestic,230821
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 7,Arrival,International,23174
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 7,Departure,Domestic,240962
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 7,Departure,International,26914
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 8,Arrival,Domestic,140107
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 8,Arrival,International,3450
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 8,Departure,Domestic,138004
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Terminal 8,Departure,International,6005
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,372523
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,4633
05/01/2014 12:00:00 AM,09/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,International,279853
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Imperial Terminal,Arrival,Domestic,56
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Misc. Terminal,Arrival,Domestic,50
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Misc. Terminal,Departure,Domestic,46
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 1,Arrival,Domestic,378946
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 1,Departure,Domestic,374770
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 2,Arrival,Domestic,20197
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 2,Arrival,International,182840
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 2,Departure,Domestic,22297
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 2,Departure,International,198123
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 3,Arrival,Domestic,191376
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 3,Arrival,International,17644
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 3,Departure,Domestic,186794
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 3,Departure,International,62921
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 4,Arrival,Domestic,385041
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 4,Arrival,International,14463
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 4,Departure,Domestic,371727
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 4,Departure,International,45016
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 5,Arrival,Domestic,233735
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 5,Arrival,International,17302
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 5,Departure,Domestic,256637
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 5,Departure,International,17858
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 6,Arrival,Domestic,233124
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 6,Arrival,International,1842
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 6,Departure,Domestic,219268
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 6,Departure,International,7812
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 7,Arrival,Domestic,246520
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 7,Arrival,International,23382
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 7,Departure,Domestic,256343
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 7,Departure,International,29765
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 8,Arrival,Domestic,152107
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 8,Arrival,International,3359
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 8,Departure,Domestic,149674
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Terminal 8,Departure,International,6720
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,376166
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,3969
05/01/2014 12:00:00 AM,10/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,International,300195
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Misc. Terminal,Arrival,Domestic,343
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Misc. Terminal,Arrival,International,7
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Misc. Terminal,Departure,Domestic,379
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 1,Arrival,Domestic,364997
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 1,Departure,Domestic,367900
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 2,Arrival,Domestic,22216
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 2,Arrival,International,165764
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 2,Departure,Domestic,21938
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 2,Departure,International,180185
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 3,Arrival,Domestic,191252
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 3,Arrival,International,14823
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 3,Departure,Domestic,190568
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 3,Departure,International,64118
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 4,Arrival,Domestic,353035
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 4,Arrival,International,16645
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 4,Departure,Domestic,348350
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 4,Departure,International,39348
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 5,Arrival,Domestic,226401
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 5,Arrival,International,1904
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 5,Departure,Domestic,217881
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 5,Departure,International,11293
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 6,Arrival,Domestic,223356
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 6,Arrival,International,17709
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 6,Departure,Domestic,215831
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 6,Departure,International,21014
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 7,Arrival,Domestic,225949
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 7,Arrival,International,23297
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 7,Departure,Domestic,236219
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 7,Departure,International,26631
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 8,Arrival,Domestic,138503
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 8,Arrival,International,3217
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 8,Departure,Domestic,135456
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Terminal 8,Departure,International,7803
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,352356
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,3327
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,International,259067
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Imperial Terminal,Arrival,Domestic,1273
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Misc. Terminal,Arrival,Domestic,3122
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Misc. Terminal,Arrival,International,6
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Misc. Terminal,Departure,Domestic,102
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 1,Arrival,Domestic,383292
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 1,Departure,Domestic,377784
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 2,Arrival,Domestic,30949
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 2,Arrival,International,178235
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 2,Departure,Domestic,28949
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 2,Departure,International,201281
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 3,Arrival,Domestic,210599
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 3,Arrival,International,18146
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 3,Departure,Domestic,209449
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 3,Departure,International,71065
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 4,Arrival,Domestic,368491
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 4,Arrival,International,16096
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 4,Departure,Domestic,358127
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 4,Departure,International,37015
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 5,Arrival,Domestic,221976
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 5,Arrival,International,8383
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 5,Departure,Domestic,216349
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 5,Departure,International,15155
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 6,Arrival,Domestic,235415
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 6,Arrival,International,12071
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 6,Departure,Domestic,332069
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 6,Departure,International,24489
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 7,Arrival,Domestic,219208
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 7,Arrival,International,33033
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 7,Departure,Domestic,228208
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 7,Departure,International,35337
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 8,Arrival,Domestic,149627
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 8,Arrival,International,3344
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 8,Departure,Domestic,145001
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Terminal 8,Departure,International,7825
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,384360
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,5016
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Tom Bradley International Terminal,Departure,International,279010
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Misc. Terminal,Arrival,Domestic,209
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Misc. Terminal,Arrival,International,5
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Misc. Terminal,Departure,Domestic,3314
